,lat,long,taxi_type,trip_count
108189,40.7244,-74.0045,y,1
108190,40.7355,-73.9888,y,1
108191,40.7603,-73.9927,y,1
108192,40.73,-73.9868,y,1
108193,40.7646,-73.9657,y,1
108194,40.757,-73.9786,y,1
108195,40.8013,-73.9577,y,1
108196,40.7806,-73.9529,y,1
108197,40.6398,-73.9689,y,1
108198,40.7394,-73.9836,y,1
108199,40.7555,-73.9866,y,1
108200,40.7451,-73.9932,y,1
108201,40.7584,-73.9735,y,1
108202,40.7342,-73.9932,y,1
108203,40.7386,-73.9954,y,1
108204,40.7558,-73.966,y,1
108205,40.7465,-73.9852,y,1
108206,40.7757,-73.9872,y,1
108207,40.7918,-73.9719,y,1
108208,40.7949,-73.9507,y,1
108209,40.7603,-73.9661,y,1
108210,40.7582,-73.9798,y,1
108211,40.7102,-74.0102,y,1
108212,40.7732,-73.9605,y,1
108213,40.7589,-73.9682,y,1
108214,40.7368,-73.9779,y,1
108215,40.7198,-74.0106,y,1
108216,40.7503,-73.984,y,1
108217,40.7153,-73.9898,y,1
108218,40.7526,-73.9388,y,1
108219,40.7744,-73.8733,y,1
108220,40.6398,-74.0197,y,1
108221,40.708,-74.0161,y,1
108222,40.7462,-73.8977,y,1
108223,40.7475,-73.9782,y,1
108224,40.7915,-73.9468,y,1
108225,40.796,-73.9296,y,1
108226,40.7691,-73.9615,y,1
108227,40.7297,-73.9911,y,1
108228,40.7736,-73.9485,y,1
108229,40.706,-74.0042,y,1
108230,40.7503,-73.8794,y,1
108231,40.7578,-73.9762,y,1
108232,40.7962,-73.9729,y,1
108233,40.7797,-73.9804,y,1
108234,40.7328,-73.9934,y,1
108235,40.8091,-73.9631,y,1
108236,40.758,-73.9747,y,1
108237,40.7774,-73.9794,y,1
108238,40.7409,-73.9873,y,1
108239,40.7635,-73.9709,y,1
108240,40.6777,-73.9796,y,1
108241,40.6846,-73.9702,y,1
108242,40.692,-73.9557,y,1
108243,40.7599,-73.9884,y,1
108244,40.7355,-74.0019,y,1
108245,40.6429,-73.7854,y,1
108246,40.7791,-73.9605,y,1
108247,40.7693,-73.8657,y,1
108248,40.8032,-73.9639,y,1
108249,40.7468,-73.9811,y,1
108250,40.7257,-73.9807,y,1
108251,40.7526,-73.9774,y,1
108252,40.7249,-73.9977,y,1
108253,40.717,-73.9943,y,1
108254,40.7848,-73.9542,y,1
108255,40.7397,-73.9887,y,1
108256,40.7501,-73.9385,y,1
108257,40.768,-73.9822,y,1
108258,40.7366,-73.9778,y,1
108259,40.8317,-73.9507,y,1
108260,40.7767,-73.9482,y,1
108261,40.6835,-73.9352,y,1
108262,40.7779,-73.9828,y,1
108263,40.7595,-73.9657,y,1
108264,40.7423,-73.9967,y,1
108265,40.7998,-73.9722,y,1
108266,40.7379,-73.9867,y,1
108267,40.7422,-73.9776,y,1
108268,40.7657,-73.9941,y,1
108269,40.7752,-73.951,y,1
108270,40.7775,-73.9515,y,1
108271,40.7621,-73.9758,y,1
108272,40.7076,-73.819,y,1
108273,40.7926,-73.9772,y,1
108274,40.7772,-73.9495,y,1
108275,40.7547,-73.9853,y,1
108276,40.7318,-73.9897,y,1
108277,40.7258,-74.0086,y,1
108278,40.6866,-73.9839,y,1
108279,40.7983,-73.9638,y,1
108280,40.7446,-73.9905,y,1
108281,40.7579,-73.9601,y,1
108282,40.7428,-73.9923,y,1
108283,40.7884,-73.9669,y,1
108284,40.7525,-73.967,y,1
108285,40.7497,-73.9782,y,1
108286,40.77,-73.865,y,1
108287,40.749,-74.0083,y,1
108288,40.7555,-73.9954,y,1
108289,40.7485,-73.9905,y,1
108290,40.7702,-73.9641,y,1
108291,40.7709,-73.8664,y,1
108292,40.7252,-74.0074,y,1
108293,40.8126,-73.9606,y,1
108294,40.7364,-73.9816,y,1
108295,40.6926,-73.9932,y,1
108296,40.7498,-73.995,y,1
108297,40.7869,-73.9504,y,1
108298,40.7643,-73.982,y,1
108299,40.7593,-73.9647,y,1
108300,40.7514,-73.987,y,1
108301,40.8661,-73.9281,y,1
108302,40.7854,-73.9768,y,1
108303,40.7302,-74.0023,y,1
108304,40.7541,-73.9799,y,1
108305,40.7871,-73.9419,y,1
108306,40.6771,-74.001,y,1
108307,40.7479,-73.9761,y,1
108308,40.758,-73.9604,y,1
108309,40.7632,-73.9649,y,1
108310,40.7635,-73.9962,y,1
108311,40.7869,-73.972,y,1
108312,40.7509,-73.9782,y,1
108313,40.7375,-74.0057,y,1
108314,40.728,-73.9966,y,1
108315,40.7477,-74.0023,y,1
108316,40.7926,-73.9709,y,1
108317,40.7748,-73.9583,y,1
108318,40.6601,-73.8061,y,1
108319,40.7646,-73.9532,y,1
108320,40.7396,-73.9899,y,1
108321,40.7564,-73.9669,y,1
108322,40.7614,-73.9954,y,1
108323,40.7507,-73.9793,y,1
108324,40.7696,-73.9916,y,1
108325,40.7623,-73.9739,y,1
108326,40.7835,-73.9789,y,1
108327,40.7168,-73.9973,y,1
108328,40.7953,-73.9502,y,1
108329,40.7525,-74.006,y,1
108330,40.7437,-74.0074,y,1
108331,40.7604,-73.9795,y,1
108332,40.7213,-73.9832,y,1
108333,40.7394,-73.9764,y,1
108334,40.7115,-74.0095,y,1
108335,40.8109,-73.9528,y,1
108336,40.7459,-73.9867,y,1
108337,40.7516,-73.9916,y,1
108338,40.7646,-73.9847,y,1
108339,40.7085,-74.0045,y,1
108340,40.7478,-73.9898,y,1
108341,40.7594,-73.9889,y,1
108342,40.709,-74.0172,y,1
108343,40.7635,-73.9834,y,1
108344,40.8093,-73.9232,y,1
108345,40.7488,-74.0046,y,1
108346,40.7294,-73.9984,y,1
108347,40.7291,-73.9848,y,1
108348,40.7416,-73.987,y,1
108349,40.7739,-73.8724,y,1
108350,40.7829,-73.9507,y,1
108351,40.7033,-74.0117,y,1
108352,40.7393,-74.001,y,1
108353,40.741,-73.991,y,1
108354,40.7829,-73.9777,y,1
108355,40.726,-74.0078,y,1
108356,40.7633,-73.9221,y,1
108357,40.7667,-73.9556,y,1
108358,40.7472,-73.9874,y,1
108359,40.7437,-73.9711,y,1
108360,40.7799,-73.9774,y,1
108361,40.7139,-73.9796,y,1
108362,40.7741,-73.9522,y,1
108363,40.7703,-73.9684,y,1
108364,40.7873,-73.9565,y,1
108365,40.7407,-73.9882,y,1
108366,40.7897,-73.9739,y,1
108367,40.7309,-73.9894,y,1
108368,40.7601,-73.9801,y,1
108369,40.7443,-73.986,y,1
108370,40.6889,-73.9855,y,1
108371,40.7454,-74.0079,y,1
108372,40.8255,-73.9512,y,1
108373,40.7663,-73.9827,y,1
108374,40.7761,-73.9838,y,1
108375,40.7389,-73.9773,y,1
108376,40.7621,-73.9798,y,1
108377,40.7326,-73.9835,y,1
108378,40.7615,-73.9898,y,1
108379,40.7531,-73.9756,y,1
108380,40.797,-73.9692,y,1
108381,40.7105,-73.9544,y,1
108382,40.7339,-74.01,y,1
108383,40.6753,-73.9528,y,1
108384,40.7898,-73.9738,y,1
108385,40.7909,-73.9726,y,1
108386,40.8236,-73.9526,y,1
108387,40.7716,-73.9531,y,1
108388,40.7582,-73.9863,y,1
108389,40.7586,-73.9876,y,1
108390,40.7599,-73.9659,y,1
108391,40.7643,-73.9021,y,1
108392,40.6944,-73.9925,y,1
108393,40.7074,-74.0159,y,1
108394,40.7771,-73.955,y,1
108395,40.7542,-73.9866,y,1
108396,40.7075,-73.8042,y,1
108397,40.739,-73.9931,y,1
108398,40.782,-73.9753,y,1
108399,40.802,-73.9673,y,1
108400,40.6799,-73.9744,y,1
108401,40.7499,-73.9946,y,1
108402,40.7639,-73.9683,y,1
108403,40.7276,-74.004,y,1
108404,40.7862,-73.9757,y,1
108405,40.83,-73.9367,y,1
108406,40.7473,-74.0002,y,1
108407,40.7578,-73.9916,y,1
108408,40.7494,-73.9759,y,1
108409,40.796,-73.9356,y,1
108410,40.7413,-73.9869,y,1
108411,40.757,-73.9712,y,1
108412,40.711,-73.9918,y,1
108413,40.7426,-73.9894,y,1
108414,40.6905,-73.9819,y,1
108415,40.7602,-73.9707,y,1
108416,40.7388,-73.9963,y,1
108417,40.7075,-74.0048,y,1
108418,40.7857,-73.9546,y,1
108419,40.7463,-73.9823,y,1
108420,40.7633,-73.9569,y,1
108421,40.7167,-74.0144,y,1
108422,40.7199,-73.9882,y,1
108423,40.7641,-73.9986,y,1
108424,40.7515,-73.9747,y,1
108425,40.7899,-73.9771,y,1
108426,40.7413,-73.9969,y,1
108427,40.7446,-73.9786,y,1
108428,40.7125,-74.0072,y,1
108429,40.7516,-73.9923,y,1
108430,40.7634,-73.9099,y,1
108431,40.7434,-73.9735,y,1
108432,40.7152,-74.0141,y,1
108433,40.7431,-74.0064,y,1
108434,40.6466,-73.7891,y,1
108435,40.7662,-73.9248,y,1
108436,40.6931,-73.9929,y,1
108437,40.7639,-73.9638,y,1
108438,40.7582,-73.9838,y,1
108439,40.7556,-73.9931,y,1
108440,40.8186,-73.9274,y,1
108441,40.7728,-73.9551,y,1
108442,40.7702,-73.9807,y,1
108443,40.7445,-73.9325,y,1
108444,40.7487,-73.9753,y,1
108445,40.7666,-73.9713,y,1
108446,40.8118,-73.9611,y,1
108447,40.755,-73.9707,y,1
108448,40.7356,-73.9754,y,1
108449,40.7368,-73.9745,y,1
108450,40.7567,-73.9843,y,1
108451,40.66,-73.8061,y,1
108452,40.7717,-73.9569,y,1
108453,40.7544,-73.9708,y,1
108454,40.7888,-73.9671,y,1
108455,40.7662,-73.9763,y,1
108456,40.7989,-73.9708,y,1
108457,40.7601,-73.9691,y,1
108458,40.7557,-73.9685,y,1
108459,40.7409,-73.9906,y,1
108460,40.7562,-73.9929,y,1
108461,40.7758,-73.9113,y,1
108462,40.7636,-73.9646,y,1
108463,40.7115,-73.9448,y,1
108464,40.7439,-73.9943,y,1
108465,40.7115,-74.0143,y,1
108466,40.8123,-73.9423,y,1
108467,40.7708,-73.9609,y,1
108468,40.7617,-73.9625,y,1
108469,40.7496,-74.0045,y,1
108470,40.7416,-73.9513,y,1
108471,40.758,-73.9621,y,1
108472,40.7564,-73.8783,y,1
108473,40.7719,-73.9613,y,1
108474,40.7482,-73.9472,y,1
108475,40.7351,-73.9877,y,1
108476,40.7516,-74.0034,y,1
108477,40.714,-74.0036,y,1
108478,40.7569,-73.9833,y,1
108479,40.7319,-73.9904,y,1
108480,40.752,-73.9854,y,1
108481,40.767,-73.9823,y,1
108482,40.7931,-73.9669,y,1
108483,40.7353,-74.0003,y,1
108484,40.7397,-74.0079,y,1
108485,40.7359,-74.001,y,1
108486,40.7702,-73.9814,y,1
108487,40.7518,-74.0051,y,1
108488,40.7646,-73.956,y,1
108489,40.7219,-74.0045,y,1
108490,40.7783,-73.9567,y,1
108491,40.7589,-73.9844,y,1
108492,40.7698,-73.9527,y,1
108493,40.7075,-74.0099,y,1
108494,40.7267,-73.9906,y,1
108495,40.7725,-73.9552,y,1
108496,40.7897,-73.9431,y,1
108497,40.7358,-73.9974,y,1
108498,40.7224,-73.9499,y,1
108499,40.7269,-73.9913,y,1
108500,40.7639,-73.9822,y,1
108501,40.7416,-74.0075,y,1
108502,40.7954,-73.9438,y,1
108503,40.778,-73.9542,y,1
108504,40.7265,-73.9982,y,1
108505,40.7596,-73.9696,y,1
108506,40.7167,-73.9955,y,1
108507,40.793,-73.9436,y,1
108508,40.7559,-73.9824,y,1
108509,40.7864,-73.967,y,1
108510,40.738,-73.9876,y,1
108511,40.7399,-73.9768,y,1
108512,40.7947,-73.9637,y,1
108513,40.7594,-73.9866,y,1
108514,40.741,-74.0082,y,1
108515,40.7509,-73.9733,y,1
108516,40.7754,-73.9888,y,1
108517,40.7537,-73.968,y,1
108518,40.7449,-74.0053,y,1
108519,40.7865,-73.9763,y,1
108520,40.773,-73.9513,y,1
108521,40.6781,-73.9412,y,1
108522,40.6442,-73.7905,y,1
108523,40.7517,-73.9751,y,1
108524,40.7248,-74.0006,y,1
108525,40.7894,-73.9549,y,1
108526,40.7343,-73.9929,y,1
108527,40.7088,-74.011,y,1
108528,40.8347,-73.9176,y,1
108529,40.6653,-73.9828,y,1
108530,40.7846,-73.9716,y,1
108531,40.732,-74.0012,y,1
108532,40.7277,-73.9792,y,1
108533,40.6467,-73.7779,y,1
108534,40.6898,-73.9902,y,1
108535,40.7252,-73.9948,y,1
108536,40.7637,-73.9359,y,1
108537,40.7399,-73.9911,y,1
108538,40.7445,-73.9727,y,1
108539,40.7578,-73.9657,y,1
108540,40.7484,-73.9766,y,1
108541,40.7535,-73.9674,y,1
108542,40.7417,-73.9846,y,1
108543,40.7536,-73.9751,y,1
108544,40.6636,-73.9843,y,1
108545,40.7102,-74.0095,y,1
108546,40.7674,-73.9812,y,1
108547,40.7051,-74.0155,y,1
108548,40.7378,-74.002,y,1
108549,40.707,-74.007,y,1
108550,40.7842,-73.97,y,1
108551,40.7269,-74.0089,y,1
108552,40.75,-73.9363,y,1
108553,40.718,-73.9938,y,1
108554,40.7573,-73.9706,y,1
108555,40.7574,-73.9607,y,1
108556,40.7449,-73.9988,y,1
108557,40.7503,-73.9885,y,1
108558,40.757,-73.9608,y,1
108559,40.7527,-73.9716,y,1
108560,40.7813,-73.9518,y,1
108561,40.7261,-73.9775,y,1
108562,40.7605,-73.964,y,1
108563,40.6933,-73.8112,y,1
108564,40.7822,-73.9829,y,1
108565,40.7751,-73.9648,y,1
108566,40.7558,-73.9738,y,1
108567,40.7481,-73.9715,y,1
108568,40.6895,-73.9698,y,1
108569,40.76,-73.9643,y,1
108570,40.7187,-74.0099,y,1
108571,40.7661,-73.9799,y,1
108572,40.772,-73.9513,y,1
108573,40.7211,-73.9961,y,1
108574,40.7101,-74.0119,y,1
108575,40.7542,-73.9837,y,1
108576,40.7298,-73.9985,y,1
108577,40.7777,-73.9775,y,1
108578,40.7595,-73.9876,y,1
108579,40.805,-73.966,y,1
108580,40.7599,-73.9585,y,1
108581,40.6752,-73.9882,y,1
108582,40.7405,-73.9981,y,1
108583,40.7441,-73.9928,y,1
108584,40.7548,-73.9708,y,1
108585,40.6452,-73.781,y,1
108586,40.7645,-73.9635,y,1
108587,40.7094,-74.011,y,1
108588,40.7915,-73.9682,y,1
108589,40.7699,-73.9916,y,1
108590,40.7864,-73.974,y,1
108591,40.7577,-74.0007,y,1
108592,40.7761,-73.9582,y,1
108593,40.768,-73.8645,y,1
108594,40.7746,-73.985,y,1
108595,40.7345,-73.9949,y,1
108596,40.7561,-73.971,y,1
108597,40.7954,-73.9441,y,1
108598,40.737,-73.9744,y,1
108599,40.7236,-73.988,y,1
108600,40.6465,-73.7857,y,1
108601,40.7422,-73.9888,y,1
108602,40.7051,-74.0179,y,1
108603,40.7543,-73.973,y,1
108604,40.7176,-74.0092,y,1
108605,40.7828,-73.9731,y,1
108606,40.7637,-73.9676,y,1
108607,40.7402,-74.0019,y,1
108608,40.7723,-73.9548,y,1
108609,40.7207,-74.0103,y,1
108610,40.7797,-73.9823,y,1
108611,40.7504,-74.0007,y,1
108612,40.7527,-73.9668,y,1
108613,40.7481,-73.9771,y,1
108614,40.7755,-73.9644,y,1
108615,40.7231,-73.989,y,1
108616,40.7523,-73.9812,y,1
108617,40.7654,-73.9525,y,1
108618,40.7453,-73.9838,y,1
108619,40.6453,-73.7896,y,1
108620,40.7641,-73.9592,y,1
108621,40.7422,-73.9949,y,1
108622,40.7334,-74.0007,y,1
108623,40.7482,-73.9854,y,1
108624,40.7334,-73.9908,y,1
108625,40.7652,-73.9617,y,1
108626,40.7516,-73.9917,y,1
108627,40.7521,-73.9477,y,1
108628,40.6701,-73.9531,y,1
108629,40.7643,-73.9889,y,1
108630,40.7311,-74.0079,y,1
108631,40.7638,-73.9781,y,1
108632,40.7326,-73.9762,y,1
108633,40.7779,-73.9615,y,1
108634,40.736,-73.9914,y,1
108635,40.776,-73.9569,y,1
108636,40.747,-73.9871,y,1
108637,40.7495,-73.9692,y,1
108638,40.7601,-73.973,y,1
108639,40.7258,-74.0092,y,1
108640,40.7759,-73.9623,y,1
108641,40.7678,-73.9808,y,1
108642,40.7601,-74.0023,y,1
108643,40.7132,-74.0111,y,1
108644,40.7407,-73.9952,y,1
108645,40.7551,-73.9721,y,1
108646,40.7707,-73.9807,y,1
108647,40.7788,-73.9606,y,1
108648,40.6937,-73.9925,y,1
108649,40.7536,-73.9791,y,1
108650,40.7831,-73.9512,y,1
108651,40.7532,-73.9876,y,1
108652,40.7545,-73.9676,y,1
108653,40.764,-73.9986,y,1
108654,40.774,-73.9815,y,1
108655,40.7375,-73.98,y,1
108656,40.7663,-73.9519,y,1
108657,40.7537,-73.9795,y,1
108658,40.7032,-74.0099,y,1
108659,40.7489,-73.9722,y,1
108660,40.7634,-73.9561,y,1
108661,40.7328,-73.9903,y,1
108662,40.7414,-73.9883,y,1
108663,40.7177,-74.0034,y,1
108664,40.7904,-73.9746,y,1
108665,40.7265,-73.9991,y,1
108666,40.7981,-73.9603,y,1
108667,40.7739,-73.9839,y,1
108668,40.7791,-73.96,y,1
108669,40.7454,-73.9952,y,1
108670,40.7844,-73.9807,y,1
108671,40.7477,-73.986,y,1
108672,40.7387,-73.9896,y,1
108673,40.7935,-73.9432,y,1
108674,40.7517,-73.9918,y,1
108675,40.7675,-73.9591,y,1
108676,40.759,-73.9708,y,1
108677,40.7302,-73.9778,y,1
108678,40.7593,-73.9753,y,1
108679,40.7542,-73.9706,y,1
108680,40.7148,-74.0116,y,1
108681,40.8029,-73.9492,y,1
108682,40.7859,-73.9553,y,1
108683,40.7481,-74.0049,y,1
108684,40.6474,-73.7805,y,1
108685,40.7861,-73.9791,y,1
108686,40.7537,-73.9805,y,1
108687,40.7008,-73.9906,y,1
108688,40.7193,-74.0056,y,1
108689,40.7374,-73.8792,y,1
108690,40.735,-73.9916,y,1
108691,40.7597,-73.9798,y,1
108692,40.7628,-73.9849,y,1
108693,40.7728,-73.9469,y,1
108694,40.7868,-73.9527,y,1
108695,40.7693,-73.9692,y,1
108696,40.7543,-73.9831,y,1
108697,40.7641,-73.9825,y,1
108698,40.8237,-73.944,y,1
108699,40.7716,-73.866,y,1
108700,40.7735,-73.8702,y,1
108701,40.8226,-73.942,y,1
108702,40.6937,-73.9905,y,1
108703,40.7801,-73.9534,y,1
108704,40.8237,-73.9414,y,1
108705,40.7165,-74.0102,y,1
108706,40.7536,-73.9726,y,1
108707,40.7653,-73.9603,y,1
108708,40.753,-74.0004,y,1
108709,40.8044,-73.9556,y,1
108710,40.7596,-73.9824,y,1
108711,40.7681,-73.9895,y,1
108712,40.7428,-73.9821,y,1
108713,40.7972,-73.9378,y,1
108714,40.8001,-73.966,y,1
108715,40.7379,-73.9816,y,1
108716,40.8378,-73.9423,y,1
108717,40.7746,-73.9816,y,1
108718,40.759,-73.9829,y,1
108719,40.695,-73.9973,y,1
108720,40.7363,-73.9846,y,1
108721,40.746,-73.9734,y,1
108722,40.761,-73.9829,y,1
108723,40.764,-73.9781,y,1
108724,40.765,-73.9608,y,1
108725,40.7892,-73.976,y,1
108726,40.767,-73.969,y,1
108727,40.8169,-73.9596,y,1
108728,40.8516,-73.8669,y,1
108729,40.7258,-73.9903,y,1
108730,40.713,-74.0074,y,1
108731,40.7572,-73.9673,y,1
108732,40.7094,-74.0147,y,1
108733,40.7584,-73.9693,y,1
108734,40.7404,-73.9878,y,1
108735,40.7141,-74.0126,y,1
108736,40.7353,-74.0059,y,1
108737,40.7141,-74.0065,y,1
108738,40.7118,-73.9995,y,1
108739,40.7266,-74.0076,y,1
108740,40.7643,-73.989,y,1
108741,40.6948,-73.9921,y,1
108742,40.7718,-73.9512,y,1
108743,40.7379,-73.9361,y,1
108744,40.7424,-73.982,y,1
108745,40.7017,-73.9584,y,1
108746,40.7805,-73.9836,y,1
108747,40.7494,-73.9435,y,1
108748,40.7749,-73.9478,y,1
108749,40.8046,-73.9661,y,1
108750,40.7804,-73.9764,y,1
108751,40.7346,-74.0047,y,1
108752,40.7582,-73.9813,y,1
108753,40.8013,-73.9687,y,1
108754,40.7362,-73.9984,y,1
108755,40.7911,-73.953,y,1
108756,40.6813,-73.9941,y,1
108757,40.7897,-73.9479,y,1
108758,40.7261,-74.0058,y,1
108759,40.7989,-73.9618,y,1
108760,40.7515,-73.968,y,1
108761,40.7701,-73.9608,y,1
108762,40.7484,-73.98,y,1
108763,40.7418,-73.9815,y,1
108764,40.7433,-73.991,y,1
108765,40.7521,-74.0005,y,1
108766,40.7135,-74.0062,y,1
108767,40.7652,-73.9699,y,1
108768,40.7422,-73.9781,y,1
108769,40.72,-73.9766,y,1
108770,40.7726,-73.9469,y,1
108771,40.7846,-73.9739,y,1
108772,40.7188,-73.9896,y,1
108773,40.7548,-73.9977,y,1
108774,40.7855,-73.969,y,1
108775,40.7115,-73.9594,y,1
108776,40.7684,-73.9697,y,1
108777,40.7487,-74.0,y,1
108778,40.7358,-74.0065,y,1
108779,40.8017,-73.9569,y,1
108780,40.7977,-73.9424,y,1
108781,40.739,-73.9894,y,1
108782,40.7047,-74.0072,y,1
108783,40.7585,-73.9873,y,1
108784,40.6461,-73.7845,y,1
108785,40.7133,-74.0069,y,1
108786,40.7784,-73.9541,y,1
108787,40.7249,-73.9985,y,1
108788,40.7372,-73.9837,y,1
108789,40.7091,-74.0056,y,1
108790,40.7593,-73.9665,y,1
108791,40.7131,-73.9663,y,1
108792,40.7808,-73.9867,y,1
108793,40.7693,-73.9859,y,1
108794,40.7882,-73.9546,y,1
108795,40.8007,-73.966,y,1
108796,40.7382,-74.0092,y,1
108797,40.8035,-73.9528,y,1
108798,40.7778,-73.9523,y,1
108799,40.6563,-73.9601,y,1
108800,40.6432,-73.7891,y,1
108801,40.7625,-73.9866,y,1
108802,40.7578,-73.972,y,1
108803,40.7745,-73.9594,y,1
108804,40.7586,-73.967,y,1
108805,40.8014,-73.95,y,1
108806,40.7447,-73.9992,y,1
108807,40.8085,-73.9489,y,1
108808,40.7727,-73.9604,y,1
108809,40.7373,-74.0016,y,1
108810,40.7404,-73.9866,y,1
108811,40.7394,-74.0021,y,1
108812,40.7302,-73.9541,y,1
108813,40.7592,-73.9822,y,1
108814,40.7657,-73.9702,y,1
108815,40.7442,-73.979,y,1
108816,40.7084,-74.0124,y,1
108817,40.7592,-73.9718,y,1
108818,40.7033,-74.0119,y,1
108819,40.7277,-74.0004,y,1
108820,40.7698,-73.9184,y,1
108821,40.7047,-74.017,y,1
108822,40.6759,-73.9714,y,1
108823,40.7146,-74.0033,y,1
108824,40.7616,-73.9824,y,1
108825,40.7239,-73.9935,y,1
108826,40.7588,-73.9936,y,1
108827,40.7513,-73.9917,y,1
108828,40.757,-73.966,y,1
108829,40.7434,-73.9957,y,1
108830,40.7897,-73.9543,y,1
108831,40.7602,-73.9862,y,1
108832,40.7099,-74.0068,y,1
108833,40.7666,-73.9689,y,1
108834,40.7635,-73.977,y,1
108835,40.7555,-73.9918,y,1
108836,40.73,-73.9921,y,1
108837,40.7651,-73.983,y,1
108838,40.7245,-73.9943,y,1
108839,40.7457,-73.9892,y,1
108840,40.7509,-74.0024,y,1
108841,40.7606,-73.9916,y,1
108842,40.7918,-73.9738,y,1
108843,40.6975,-73.9325,y,1
108844,40.738,-73.9941,y,1
108845,40.7586,-73.9811,y,1
108846,40.7904,-73.9711,y,1
108847,40.7569,-73.9757,y,1
108848,40.7903,-73.9772,y,1
108849,40.761,-73.9678,y,1
108850,40.7786,-73.9458,y,1
108851,40.7273,-73.9461,y,1
108852,40.7093,-74.0138,y,1
108853,40.7499,-73.9763,y,1
108854,40.7641,-73.9328,y,1
108855,40.773,-73.9598,y,1
108856,40.7478,-73.9812,y,1
108857,40.6458,-73.7836,y,1
108858,40.731,-74.0079,y,1
108859,40.7565,-73.9856,y,1
108860,40.7659,-73.9794,y,1
108861,40.7751,-73.9892,y,1
108862,40.8004,-73.94,y,1
108863,40.7489,-73.9781,y,1
108864,40.7618,-73.9981,y,1
108865,40.7529,-73.9933,y,1
108866,40.7452,-73.9333,y,1
108867,40.7651,-73.9595,y,1
108868,40.8787,-73.9048,y,1
108869,40.7096,-74.0162,y,1
108870,40.7236,-73.9909,y,1
108871,40.7227,-73.9981,y,1
108872,40.7073,-74.0123,y,1
108873,40.7779,-73.9495,y,1
108874,40.7456,-73.8888,y,1
108875,40.7701,-73.9673,y,1
108876,40.6453,-73.7817,y,1
108877,40.6974,-73.936,y,1
108878,40.7225,-74.0016,y,1
108879,40.7317,-73.9971,y,1
108880,40.746,-73.9902,y,1
108881,40.6904,-73.9345,y,1
108882,40.7215,-74.0082,y,1
108883,40.785,-73.9706,y,1
108884,40.7778,-73.98,y,1
108885,40.7711,-73.9495,y,1
108886,40.7841,-73.9816,y,1
108887,40.7245,-73.9854,y,1
108888,40.774,-73.9548,y,1
108889,40.7594,-73.9887,y,1
108890,40.7172,-74.0135,y,1
108891,40.7494,-74.0022,y,1
108892,40.7713,-73.96,y,1
108893,40.6913,-73.9912,y,1
108894,40.757,-73.9727,y,1
108895,40.762,-73.9759,y,1
108896,40.707,-74.0121,y,1
108897,40.748,-73.9826,y,1
108898,40.7369,-73.9959,y,1
108899,40.7116,-73.9458,y,1
108900,40.7375,-73.9902,y,1
108901,40.6896,-73.9706,y,1
108902,40.7695,-73.9839,y,1
108903,40.6415,-73.7887,y,1
108904,40.7933,-73.9457,y,1
108905,40.7062,-74.0054,y,1
108906,40.7924,-73.9663,y,1
108907,40.7687,-73.9653,y,1
108908,40.7806,-73.9501,y,1
108909,40.7506,-73.9855,y,1
108910,40.7091,-74.0141,y,1
108911,40.7803,-73.9612,y,1
108912,40.7269,-73.9769,y,1
108913,40.7584,-73.9704,y,1
108914,40.7806,-73.9598,y,1
108915,40.7524,-73.9807,y,1
108916,40.7358,-73.997,y,1
108917,40.7577,-73.9659,y,1
108918,40.6422,-73.789,y,1
108919,40.8026,-73.9677,y,1
108920,40.7311,-73.9864,y,1
108921,40.7151,-74.0116,y,1
108922,40.7448,-73.984,y,1
108923,40.7351,-73.9833,y,1
108924,40.7382,-73.9928,y,1
108925,40.783,-73.9781,y,1
108926,40.7581,-73.9841,y,1
108927,40.7282,-73.9884,y,1
108928,40.7723,-73.9784,y,1
108929,40.761,-73.9716,y,1
108930,40.7474,-73.8868,y,1
108931,40.6914,-73.9844,y,1
108932,40.7311,-73.9755,y,1
108933,40.7471,-73.9878,y,1
108934,40.7247,-74.0058,y,1
108935,40.7443,-73.9268,y,1
108936,40.7984,-73.9616,y,1
108937,40.7346,-74.0031,y,1
108938,40.757,-73.9986,y,1
108939,40.7766,-73.9767,y,1
108940,40.7787,-73.9599,y,1
108941,40.7211,-74.0011,y,1
108942,40.7357,-73.9869,y,1
108943,40.8032,-73.9566,y,1
108944,40.7513,-73.9807,y,1
108945,40.7358,-73.9818,y,1
108946,40.7442,-73.9795,y,1
108947,40.7999,-73.9327,y,1
108948,40.7058,-74.0037,y,1
108949,40.7202,-74.0116,y,1
108950,40.7673,-73.9833,y,1
108951,40.739,-73.9952,y,1
108952,40.7692,-73.8623,y,1
108953,40.7665,-73.9305,y,1
108954,40.7783,-73.9807,y,1
108955,40.7472,-73.9821,y,1
108956,40.7238,-73.9973,y,1
108957,40.7584,-73.9828,y,1
108958,40.7546,-73.9682,y,1
108959,40.7501,-73.9705,y,1
108960,40.8176,-73.9608,y,1
108961,40.7712,-73.9534,y,1
108962,40.8047,-73.9372,y,1
108963,40.7613,-73.9909,y,1
108964,40.7156,-74.0137,y,1
108965,40.7818,-73.9815,y,1
108966,40.7493,-73.986,y,1
108967,40.7216,-74.0042,y,1
108968,40.781,-73.9797,y,1
108969,40.7681,-73.9701,y,1
108970,40.7403,-73.9921,y,1
108971,40.7701,-73.9794,y,1
108972,40.7221,-73.9801,y,1
108973,40.7659,-73.9191,y,1
